m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
65.161,35.663,5426.701,142.657,44.331,55.087,3167.229,140.411,69.344,81.718,7683.245,169.412,2
55.386,29.305,3926.31,142.867,31.606,34.018,1539.4,100.778,75.311,91.906,8502.559,194.94,2
44.921,23.875,2587.907,90.362,29.082,36.42,1336.074,99.771,123.471,140.401,19829.137,253.297,2
61.187,64.939,6253.393,197.637,58.063,60.318,4378.265,142.064,64.923,77.712,6051.873,153.761,2
42.911,24.512,2375.011,104.263,38.744,46.306,2213.796,88.864,111.323,121.61,15860.363,233.163,2
39.014,32.363,1989.858,79.219,40.301,45.807,2988.383,136.7,122.176,150.381,22623.977,334.285,2
34.786,35.88,1978.598,83.088,47.908,35.167,3490.31,127.068,48.696,48.287,3354.572,109.521,3
35.23,31.818,1836.938,87.621,57.27,44.537,5058.009,134.707,34.171,45.313,2061.028,109.539,3
24.472,26.704,1016.976,83.699,67.238,60.526,6768.151,181.276,109.12,134.059,18491.232,337.571,3
28.54,23.622,1120.412,51.512,51.591,41.024,3608.009,101.217,84.945,96.801,10202.841,226.253,3
33.058,28.517,1461.356,67.64,19.261,20.656,604.317,69.628,49.933,62.253,4105.272,159.727,3
19.798,24.374,604.001,53.214,24.265,27.326,966.29,70.556,97.48,105.603,12055.414,197.505,3
16.886,17.963,399.662,39.207,15.833,12.301,308.95,30.044,51.444,43.846,4136.66,165.465,3
56.781,19.723,3613.029,91.384,30.126,18.889,1256.411,66.577,31.252,25.723,1479.597,69.984,3
42.536,31.085,2590.424,85.964,72.044,27.747,5960.158,112.597,71.187,46.294,7001.195,136.233,3
44.445,21.837,2383.811,76.596,54.974,61.807,3821.201,118.863,80.557,25.575,7143.487,109.901,3
203.285,101.695,51666.5,391.834,617.802,329.635,490338.688,1049.138,123.877,23.458,15895.863,179.514,3
420.352,19.1,177060.437,459.232,924.532,93.904,863577.5,1051.349,114.898,24.068,13780.813,160.365,3
382.965,32.728,147733.062,437.826,557.547,102.067,321275.75,726.05,106.578,19.129,11724.756,137.161,3
279.997,34.209,79568.602,347.808,236.214,80.409,62262.48,368.863,29.781,31.807,1534.336,91.946,3
159.958,33.371,26700.043,207.179,51.987,57.713,3337.811,102.899,13.422,14.318,279.946,38.349,3
52.194,25.223,3360.426,102.84,155.614,38.175,25672.998,211.435,36.048,18.734,1542.641,67.594,3
19.745,17.99,539.299,51.223,255.114,29.801,65971.062,312.012,70.67,22.773,5512.841,110.155,3
70.915,20.847,5463.477,106.232,320.782,12.279,103051.859,345.007,91.213,20.22,8728.718,136.367,3
115.361,15.221,13539.87,142.133,342.139,9.905,117157.156,366.077,95.376,24.174,9681.021,154.336,3
125.842,11.983,15979.88,154.287,333.062,10.095,111032.172,359.649,60.907,13.153,3882.712,89.19,3
150.136,9.635,22633.711,168.477,313.263,13.242,98309.062,335.567,36.037,20.135,1683.133,75.55,3
144.798,13.199,21140.668,176.683,278.891,22.011,78264.398,323.195,48.275,14.466,2539.776,80.504,3
119.951,12.755,14551.048,145.983,248.837,15.803,62169.5,277.548,52.031,16.829,2990.429,93.653,3
111.93,8.635,12602.983,134.511,214.628,17.43,46369.074,250.195,38.348,12.383,1623.902,60.429,3
83.882,9.728,7130.756,103.772,172.519,21.58,30228.48,215.698,18.484,15.941,468.986,42.725,3
66.645,15.682,4687.531,87.924,134.201,13.411,18189.73,156.167,23.425,22.944,695.633,53.11,3
57.683,13.112,3499.244,85.124,97.992,13.936,9796.721,123.552,14.195,17.103,327.653,44.397,3
47.567,9.697,2356.652,74.687,67.301,17.045,4819.942,106.671,19.95,21.511,564.99,51.244,3
32.023,8.654,1100.383,46.816,35.286,13.23,1420.148,60.533,11.314,15.404,240.709,42.047,3
25.831,9.816,763.581,45.024,8.336,10.094,114.116,29.773,22.006,16.103,724.494,52.13,3
13.98,10.201,267.832,35.541,11.679,13.616,192.327,24.915,16.089,18.111,333.914,33.427,3
38.358,16.464,1710.334,70.019,11.442,7.992,182.424,27.636,34.769,14.757,1426.635,65.422,3
18.071,16.452,531.075,54.318,22.155,14.084,689.185,50.804,66.555,28.365,5234.158,114.561,3
19.051,12.557,497.497,39.351,32.061,10.007,1125.867,47.235,59.936,10.926,3711.698,74.583,3
22.387,9.077,583.591,36.745,30.355,11.556,1054.954,48.945,39.399,23.863,2058.826,81.506,3
23.12,8.98,615.204,35.798,26.763,13.36,888.75,53.46,28.405,11.481,938.647,49.292,3
20.314,15.36,582.081,47.089,28.825,15.96,1085.051,59.157,24.262,26.406,817.593,65.787,3
10.818,13.14,187.796,31.877,32.202,13.001,1205.972,65.861,17.613,15.696,429.388,45.22,3
10.421,10.903,151.535,25.335,45.881,9.797,2201.047,60.551,37.938,20.488,1712.776,74.481,3
20.945,8.172,505.499,38.594,51.209,13.085,2793.557,81.629,31.125,12.612,1127.838,53.383,3
33.579,9.494,1217.67,50.915,47.621,7.488,2323.872,64.611,38.222,17.406,1763.927,70.969,3
28.126,9.633,883.883,45.684,50.062,11.301,2633.927,72.296,24.924,20.352,920.846,61.65,3
38.964,9.146,1601.828,54.613,42.868,10.039,1938.437,59.512,16.655,15.445,415.8,35.908,3
37.51,11.146,1531.196,59.563,46.871,9.333,2284.022,62.869,13.432,14.684,253.186,33.752,3
42.896,9.563,1931.508,58.236,45.144,9.588,2129.908,62.395,16.696,18.943,388.356,40.541,3
27.295,9.677,838.68,50.32,45.545,11.009,2195.537,67.186,15.27,17.936,385.925,48.246,3
18.437,12.783,391.529,29.616,39.173,12.287,1685.511,57.315,26.692,22.307,858.414,51.267,3
62.463,52.231,5503.485,146.051,56.086,35.568,4335.066,117.636,16.5,12.502,392.632,38.951,3
87.361,117.73,15348.215,363.569,44.407,60.455,4188.829,229.675,32.449,23.304,1508.805,77.205,3
171.661,200.064,40780.273,395.573,157.588,189.323,37232.895,356.825,65.168,47.068,5614.895,133.652,3
126.265,139.803,21103.779,320.671,294.351,88.067,94398.078,393.486,61.341,39.102,4875.235,108.825,3
94.014,108.476,11786.838,185.457,289.371,40.424,85369.492,365.232,45.686,48.177,2666.103,102.973,3
185.702,210.269,47486.195,419.081,153.565,115.127,32340.297,291.388,63.37,42.058,5618.687,164.625,3
387.494,153.759,173793.141,611.581,278.582,225.021,125098.422,644.017,113.212,81.991,19114.713,324.25,3
270.58,157.048,95617.297,545.366,546.733,77.244,304883.531,682.1,126.081,127.173,19743.4,243.787,3
163.356,150.431,46362.336,409.843,774.594,142.725,620366.312,1005.672,89.752,101.832,12010.461,240.246,3
128.684,151.724,23378.404,237.96,792.08,109.703,639425.312,994.978,117.171,109.402,21104.537,294.514,3
135.631,135.621,25636.182,367.357,1063.689,180.564,1164038.5,1422.341,89.002,85.056,10497.679,171.466,3
93.483,112.964,14729.327,252.633,992.798,257.864,1052142.5,1418.514,84.609,87.21,9150.959,174.107,3
84.291,102.813,10658.737,218.417,466.518,149.846,240092.984,735.207,56.798,61.909,6280.462,195.487,3
87.702,101.086,10614.687,224.122,136.789,123.602,25461.631,270.594,76.086,50.988,7232.773,148.77,3
43.887,57.964,3452.904,134.284,186.921,79.525,41263.539,368.457,47.497,29.192,2950.645,90.684,3
56.773,68.845,5883.502,217.008,384.487,68.637,152541.562,506.075,38.518,47.172,2225.365,105.098,3
75.276,61.115,7194.241,157.745,525.765,39.551,277993.031,612.602,44.64,52.951,3500.877,133.083,3
142.436,101.157,30520.703,367.294,570.296,42.998,327086.063,633.547,50.115,53.864,3447.778,120.75,3
133.802,51.984,20605.424,228.847,587.764,38.02,346912.406,659.158,36.111,43.577,2183.361,107.139,3
150.52,55.099,25692.244,279.991,556.766,59.479,313525.75,656.526,51.802,53.577,3503.592,114.186,3
88.624,56.676,10910.193,205.413,518.274,43.001,270457.406,596.415,43.586,53.134,3391.983,109.208,3
92.902,69.442,12743.352,239.746,457.9,62.121,213531.5,579.998,59.323,68.564,5554.985,150.964,3
81.355,62.444,9775.613,188.623,422.896,42.471,180645.094,497.986,51.044,55.274,3655.276,111.371,3
42.771,41.896,2800.527,117.232,369.708,33.757,137823.203,427.797,47.898,55.89,3158.183,118.147,3
57.837,59.475,6503.999,203.217,330.028,60.992,112638.328,398.653,56.535,69.125,4913.75,136.215,3
48.043,56.809,3227.506,128.002,281.97,39.663,81080.258,371.805,45.041,50.816,2793.967,110.706,3
36.282,44.576,2282.365,115.52,230.931,37.227,54715.105,286.831,50.691,58.399,3499.116,117.277,3
62.267,70.164,4964.107,139.892,180.293,50.338,35039.488,252.2,43.243,51.9,2700.585,106.197,3
58.053,53.804,5146.434,153.08,183.585,47.743,35982.934,257.837,58.396,77.586,6023.894,180.893,3
294.112,77.363,92486.547,424.473,198.537,30.13,40324.879,280.013,74.646,69.439,7152.306,157.813,3
469.736,58.303,224051.187,604.476,133.589,38.187,19304.209,214.014,62.297,61.205,5034.868,132.507,3
427.496,119.427,197015.297,584.512,94.493,63.071,11113.116,178.152,55.835,62.067,5066.94,183.891,3
117.985,119.985,27754.277,425.222,27.318,29.474,1143.411,86.144,44.978,55.851,3130.15,121.013,3
72.445,68.402,8136.876,227.104,43.774,34.832,2744.664,121.246,49.594,55.081,3581.639,123.43,3
213.016,63.775,49443.23,304.654,51.011,47.662,3846.336,166.652,86.702,87.054,10692.406,217.117,3
252.919,60.659,67647.422,366.665,64.922,56.12,6143.553,172.819,65.148,74.357,6623.54,207.97,3
285.405,76.855,87362.477,387.319,67.443,33.845,5693.998,120.776,52.517,64.769,4195.117,151.719,3
253.652,102.121,74768.141,385.544,100.528,56.877,13340.929,239.277,67.368,60.729,6315.099,157.748,3
254.484,31.828,65775.383,302.831,104.803,42.901,12824.155,178.038,46.1,51.5,2871.58,99.955,3
246.0,41.717,62256.172,344.328,126.974,27.153,16859.621,182.863,63.587,72.385,5243.294,141.671,3
187.001,104.352,45858.965,365.103,126.596,45.596,18105.457,197.242,63.704,76.191,5824.591,144.974,3
131.969,41.281,19119.846,205.675,130.078,31.446,17909.252,192.28,66.348,74.786,6114.692,141.076,3
74.17,54.904,7982.264,173.443,117.81,33.57,15006.23,160.097,52.547,60.371,3928.0,133.691,3
127.47,61.66,20050.543,234.447,94.001,80.982,13444.527,235.369,67.982,80.894,6603.539,177.894,3
109.932,62.007,15929.872,216.683,22.146,27.117,860.896,54.474,38.969,42.563,2422.979,93.978,0
93.78,43.348,10588.603,171.864,29.449,30.813,1087.438,51.199,47.693,55.955,3224.69,129.997,0
66.148,50.596,5895.436,144.104,34.643,29.37,1572.806,63.123,52.309,63.755,4078.262,161.73,0
38.002,42.398,1848.82,71.938,51.184,19.924,3016.806,88.077,55.174,62.248,3915.158,118.745,0
71.429,49.849,6370.358,157.089,65.4,34.552,5389.978,135.459,40.515,46.849,2292.297,105.93,0
71.078,33.018,6142.248,147.072,59.639,20.643,3982.976,98.978,26.758,28.642,987.156,69.94,0
77.438,11.983,6140.269,98.786,50.658,10.941,2685.92,78.852,31.92,21.446,1324.264,72.921,0
45.817,29.05,2446.729,78.945,63.048,77.666,8370.324,229.854,10.403,12.62,160.979,31.456,0
263.154,96.56,78573.727,356.665,287.036,37.821,83820.234,348.827,17.933,21.973,495.197,45.877,0
258.594,46.539,69036.836,317.754,49.611,68.761,5514.897,213.216,24.145,24.83,997.831,80.932,0
138.167,40.919,20764.525,209.909,298.817,131.634,106618.852,501.828,20.583,23.472,649.749,54.273,0
51.801,74.971,6713.66,241.256,473.291,41.346,225713.859,524.987,30.318,27.345,1530.378,84.83,0
350.639,52.679,125722.641,445.674,251.694,78.184,69462.375,359.677,47.119,36.454,3426.651,131.48,0
601.344,121.782,376445.375,785.856,68.41,75.728,6022.068,124.263,17.775,20.671,462.195,54.129,0
1052.885,118.073,1122508.875,1201.972,159.193,25.816,26008.873,207.271,16.379,19.803,452.194,43.721,0
1008.486,92.555,1025610.562,1155.305,229.773,26.137,53478.629,279.323,15.5,18.059,341.46,37.294,0
614.835,119.35,392266.125,800.224,295.32,23.228,87753.398,329.167,12.586,14.205,230.222,30.111,0
251.879,99.09,73262.133,438.615,347.874,14.642,121230.672,372.617,31.505,7.632,1050.815,48.137,0
68.254,84.116,7650.74,160.016,369.388,15.548,136689.203,406.564,48.371,15.103,2567.85,90.56,0
194.639,35.182,39122.098,250.355,338.783,30.111,115680.828,371.822,59.49,22.13,4028.786,94.378,0
274.027,43.757,77005.453,329.803,270.625,31.173,74209.5,330.187,49.808,16.587,2755.933,87.978,0
299.138,15.537,89725.109,315.856,182.162,24.776,33796.695,226.856,40.849,19.21,2037.628,80.884,0
317.415,29.495,101622.5,355.804,114.565,30.563,14059.162,169.869,13.073,16.411,269.349,37.357,0
301.859,23.975,91693.5,342.456,57.644,16.946,3609.954,92.662,13.242,15.744,304.403,45.191,0
295.697,24.438,88033.969,335.566,32.725,11.472,1202.546,58.283,14.506,16.446,335.492,36.463,0
288.567,29.156,84120.961,337.37,17.703,14.557,462.495,48.359,44.304,13.175,2136.399,68.978,0
268.544,27.476,72870.82,319.467,11.142,12.176,233.998,42.604,35.632,19.855,1661.956,69.35,0
260.3,13.804,67946.703,288.702,12.409,14.903,222.097,31.162,47.732,16.748,2558.789,73.024,0
204.347,24.801,42372.641,256.033,14.117,17.116,322.562,47.35,48.543,19.984,2755.842,79.655,0
180.85,26.899,33430.141,225.273,12.235,13.439,195.157,26.362,28.748,25.632,1155.214,56.555,0
127.707,19.591,16692.957,159.091,13.692,13.083,254.808,32.25,12.897,11.803,257.229,38.938,0
88.275,22.21,8285.831,131.222,20.962,15.334,663.777,57.617,19.537,18.7,636.624,52.131,0
66.958,21.278,4936.081,96.742,26.804,21.747,961.965,57.947,26.016,11.211,802.535,48.626,0
42.146,14.606,1989.64,64.623,15.704,17.439,340.069,32.627,27.363,17.621,1043.723,72.458,0
38.714,18.888,1855.506,66.371,11.031,11.298,189.793,31.911,12.44,10.36,235.633,39.102,0
20.333,18.867,565.872,43.573,12.312,14.61,220.692,31.165,11.886,14.489,241.056,35.598,0
18.579,21.224,477.462,56.333,14.004,15.99,280.755,33.701,26.533,17.257,836.527,46.954,0
26.365,28.438,1031.85,66.66,10.775,13.296,228.123,38.346,13.54,16.481,300.709,34.938,0
16.287,9.082,336.705,30.734,15.439,19.131,405.385,44.377,21.77,23.109,679.45,65.602,0
24.205,21.202,889.853,67.911,14.944,16.676,321.981,40.069,12.364,16.354,267.701,36.905,0
16.893,9.217,354.976,29.937,13.419,15.419,249.333,32.983,10.636,12.617,165.696,30.704,0
24.617,23.789,886.173,55.036,17.994,18.37,515.829,44.307,11.021,13.778,205.836,33.518,0
32.654,13.24,1241.593,61.376,17.901,17.327,414.332,35.755,12.829,11.315,274.766,41.832,0
17.254,10.024,365.322,30.333,10.086,11.643,167.685,27.629,14.308,17.11,352.187,46.529,0
35.826,24.253,1797.035,81.835,17.381,19.063,498.555,52.333,9.522,10.052,148.308,30.859,0
18.254,16.717,473.788,38.412,12.409,15.872,256.891,44.433,17.086,12.346,421.124,41.276,0
34.011,13.754,1345.927,71.684,10.322,11.907,182.386,32.83,31.805,15.634,1255.999,67.038,0
24.669,12.0,706.164,49.435,13.146,17.208,338.817,40.48,15.054,12.258,323.41,36.333,0
34.42,15.185,1415.292,58.023,12.245,11.897,243.563,31.785,14.209,15.597,287.192,35.308,0
43.529,19.831,2288.011,94.632,15.716,12.287,313.503,32.96,9.642,11.157,139.68,25.891,0
32.933,16.207,1323.784,60.905,16.698,13.733,367.339,30.156,15.536,12.269,317.825,33.45,0
41.931,8.953,1838.344,57.467,11.768,9.978,203.143,30.214,9.691,12.326,151.96,25.555,0
43.565,15.461,2136.992,82.644,22.819,13.475,655.543,49.897,9.539,10.447,126.826,22.964,0
32.126,19.086,1396.321,82.358,24.336,22.733,765.084,59.561,13.289,14.407,269.703,44.12,0
41.633,18.683,2082.367,75.494,9.757,12.255,150.562,26.726,15.47,15.935,317.767,38.183,0
36.93,16.873,1648.526,70.877,12.661,14.793,303.302,47.624,13.184,13.557,283.454,34.138,0
29.832,16.148,1150.704,74.128,11.934,13.142,207.04,30.985,17.329,14.855,418.555,44.739,0
28.175,22.69,1221.935,71.803,18.858,15.551,499.619,41.584,20.594,22.873,614.899,53.487,0
12.251,12.314,261.49,41.686,15.161,16.531,329.006,35.119,21.887,16.952,675.934,50.878,0
15.359,13.909,363.756,40.346,16.269,15.789,434.176,44.313,17.991,11.036,422.018,43.093,0
14.916,16.515,276.412,28.085,10.474,12.284,151.01,28.219,15.63,14.434,428.4,44.136,0
13.585,15.437,245.86,32.079,16.495,21.229,469.959,48.461,11.819,13.616,194.362,30.843,0
8.197,9.973,111.79,26.998,11.861,12.322,196.915,28.025,10.421,10.226,169.054,29.036,0
13.081,14.913,238.906,29.026,14.433,16.05,275.347,34.946,17.177,13.923,421.892,41.898,0
12.259,13.155,202.948,24.327,13.46,16.377,278.349,29.54,16.507,11.948,350.58,33.677,0
17.891,19.042,590.157,47.297,12.299,14.696,222.56,33.102,31.136,11.666,1105.537,57.626,0
10.295,12.359,157.667,27.441,6.37,8.335,77.456,24.317,10.818,12.679,174.378,26.094,0
13.12,15.913,254.045,35.213,12.16,15.165,278.593,52.167,11.365,14.629,215.639,40.718,0
16.969,20.959,448.706,50.134,11.776,12.375,192.88,36.153,22.589,22.372,610.309,44.949,0
10.621,11.834,190.948,38.59,14.224,15.908,282.257,34.676,29.277,11.371,986.432,46.311,0
18.894,15.894,549.526,54.227,16.174,15.965,390.862,41.06,10.633,11.875,156.453,30.602,0
24.509,23.493,801.915,48.223,19.028,22.803,551.36,53.464,16.229,16.954,420.626,46.47,0
25.463,13.343,788.902,41.408,12.782,14.343,211.186,24.932,33.43,15.217,1329.181,56.941,0
23.016,22.134,743.364,57.199,15.601,16.47,364.459,41.42,18.861,13.868,501.338,40.068,0
17.707,23.359,546.117,55.847,16.317,19.47,391.021,48.765,15.895,11.389,379.068,34.482,0
9.182,10.238,124.977,25.721,18.17,12.647,457.756,38.401,26.248,14.694,904.898,50.749,0
22.139,12.761,649.355,52.964,12.65,13.137,201.446,25.687,16.468,19.085,425.628,44.368,0
24.202,10.034,686.431,43.286,13.082,11.247,256.321,38.195,9.799,11.473,143.507,28.444,0
14.391,11.35,299.388,33.323,19.84,20.627,563.374,55.583,15.269,17.709,358.818,41.584,0
10.659,11.878,150.855,23.798,16.073,12.758,358.086,36.599,13.73,12.107,320.522,47.168,0
14.27,12.333,296.859,38.58,14.635,12.723,294.86,31.087,17.872,20.42,454.447,52.861,0
16.369,21.431,505.446,59.827,16.757,13.556,379.594,37.291,16.228,17.628,340.636,40.149,0
12.027,11.238,222.865,33.722,12.645,12.569,230.027,33.818,15.379,17.842,395.564,55.751,0
8.126,10.433,109.796,26.896,15.13,10.242,285.48,30.244,16.198,14.776,388.853,46.958,0
9.199,10.969,120.509,30.461,13.31,12.898,277.88,40.479,19.913,20.292,563.734,46.593,0
10.072,12.03,147.6,24.874,10.838,10.331,182.03,28.046,51.268,54.819,4691.471,152.282,0
12.649,14.491,210.808,32.627,10.79,10.927,182.536,31.969,146.225,18.667,21730.107,179.686,0
11.734,11.88,203.988,29.178,11.414,13.227,178.179,27.645,113.252,20.875,13261.838,153.057,0
9.472,10.129,133.774,28.57,10.349,14.465,209.254,30.88,53.057,20.896,3251.699,104.004,0
9.92,12.158,150.476,24.796,9.38,11.275,132.737,23.073,28.941,33.133,1102.275,67.304,0
9.133,10.449,109.999,19.715,10.942,11.56,186.415,26.344,33.977,18.775,1474.536,64.992,0
7.547,9.655,93.337,27.139,13.493,14.102,304.29,39.837,81.227,16.56,6872.034,115.58,1
15.48,16.08,334.458,33.713,19.669,23.57,556.665,43.133,81.033,11.002,6687.364,102.808,1
14.314,17.899,331.925,37.106,14.249,17.292,299.339,37.46,53.836,16.964,3186.142,83.295,1
9.941,9.885,129.665,21.825,12.726,15.44,279.508,44.443,66.757,11.64,4591.952,92.047,1
9.692,11.603,136.776,21.028,19.908,13.708,534.851,40.211,65.952,11.571,4483.52,92.334,1
12.564,12.569,228.661,30.656,22.412,10.068,592.027,38.616,40.351,18.569,1973.022,68.071,1
10.76,13.908,197.379,32.523,15.577,16.793,326.091,31.628,17.903,11.588,421.331,37.875,1
9.162,10.45,120.939,24.578,11.619,14.07,198.077,29.583,17.667,21.945,488.528,50.801,1
10.397,10.407,152.31,23.454,11.618,14.052,216.491,30.528,20.037,13.914,583.151,52.755,1
10.054,11.189,155.785,35.218,21.36,15.557,618.874,51.292,36.256,17.364,1616.01,73.033,1
12.304,13.37,180.108,23.639,32.537,18.546,1328.118,66.243,36.392,14.171,1525.225,61.368,1
10.085,10.35,145.274,27.009,38.913,12.308,1665.749,62.353,31.778,12.03,1154.555,66.734,1
9.762,12.199,149.604,27.982,16.404,15.675,449.331,58.301,37.258,13.961,1583.072,60.221,1
8.576,10.951,120.822,25.906,15.011,11.59,325.524,38.844,17.419,20.638,437.728,36.997,1
14.143,16.725,283.362,36.818,10.615,12.954,168.797,27.984,21.931,12.671,603.485,47.751,1
12.758,12.437,228.955,28.229,10.514,12.175,150.68,22.486,22.881,19.832,752.638,55.793,1
8.161,9.739,94.898,22.719,15.177,12.583,318.808,37.566,60.122,19.541,3996.531,101.287,1
11.455,11.061,190.377,27.744,13.684,13.201,263.571,32.231,57.191,14.705,3487.068,84.388,1
9.03,10.368,120.616,21.379,12.081,12.011,190.478,25.467,33.256,10.734,1221.213,52.285,1
14.712,15.042,331.647,33.999,21.467,16.932,650.1,47.935,24.776,17.706,853.448,60.625,1
16.631,17.157,357.787,37.577,18.49,19.385,446.254,37.753,10.017,12.314,154.864,25.99,1
13.877,12.275,267.827,34.772,20.26,10.344,517.456,40.789,11.177,13.751,189.965,29.734,1
9.301,11.73,137.941,26.209,28.516,11.994,957.048,50.323,7.832,9.652,96.801,18.411,1
12.351,14.985,247.584,37.335,20.278,11.842,551.439,45.749,9.091,9.573,112.957,18.814,1
13.145,12.48,301.386,42.298,19.035,14.128,509.136,44.761,12.508,13.291,211.222,25.637,1
11.318,14.064,226.369,37.593,11.83,11.61,221.126,29.483,9.703,9.66,138.672,26.319,1
